episode,level,reward,steps,loss,epsilon
161,4,-56.5,111,0.800601065158844,0.4484282034609769
162,4,-40.0,104,0.7900908589363098,0.446186062443672
163,4,-47.0,106,0.02785422094166279,0.4439551321314536
164,4,75.0,223,0.8837589025497437,0.4417353564707963
165,4,17.5,124,0.05372554808855057,0.43952667968844233
166,4,-36.0,108,0.014823482371866703,0.43732904629000013
167,4,-41.5,107,0.023433011025190353,0.4351424010585501
168,4,-37.0,107,0.8698133230209351,0.43296668905325736
169,4,-38.5,105,1.4435328245162964,0.43080185560799106
170,4,-36.5,107,1.5777791738510132,0.4286478463299511
171,4,-49.0,113,0.8281839489936829,0.42650460709830135
172,4,-44.5,106,0.04238244146108627,0.42437208406280985
173,4,-42.5,109,0.8038268685340881,0.4222502236424958
174,4,-43.0,107,0.808715283870697,0.42013897252428334
175,4,85.5,221,0.04747200384736061,0.4180382776616619
176,4,-39.5,107,0.022076230496168137,0.4159480862733536
177,4,434.0,425,0.011867116205394268,0.41386834584198684
178,4,-40.0,112,0.8083491325378418,0.4117990041127769
179,4,-46.5,109,1.5746968984603882,0.40974000909221303
180,4,-37.5,104,0.024074634537100792,0.40769130904675194
181,4,570.0,555,0.8202152252197266,0.40565285250151817
182,4,162.5,236,0.8270334601402283,0.4036245882390106
183,4,-34.5,115,0.027430400252342224,0.4016064652978155
184,4,-41.0,106,0.04015887528657913,0.3995984329713264
185,4,91.0,224,0.7876473069190979,0.3976004408064698
186,4,-38.0,108,0.798451840877533,0.39561243860243744
187,4,-39.5,104,0.09405332803726196,0.3936343764094253
188,4,-41.5,109,0.01742902211844921,0.39166620452737816
189,4,-43.5,107,1.5968632698059082,0.3897078735047413
190,4,-92.0,106,0.024784907698631287,0.3877593341372176
191,4,442.5,428,1.5855973958969116,0.3858205374665315
192,4,-82.0,105,1.5799158811569214,0.38389143477919885
193,4,383.0,382,0.7989624738693237,0.3819719776053028
194,4,16.0,119,1.5927058458328247,0.3800621177172763
195,4,-35.5,106,0.05501871928572655,0.37816180712868996
196,4,-37.5,105,2.3786842823028564,0.37627099809304654
197,4,115.0,239,0.8029524087905884,0.3743896431025813
198,4,-20.0,112,1.5849006175994873,0.37251769488706843
199,4,16.5,121,0.026964150369167328,0.3706551064126331
200,4,-45.0,119,0.822609007358551,0.36880183088056995
201,4,-43.0,104,0.0491907112300396,0.3669578217261671
202,4,-40.5,109,0.020363429561257362,0.36512303261753626
203,4,-39.5,107,0.8025903701782227,0.3632974174544486
204,4,-48.5,106,0.035230375826358795,0.3614809303671764
205,4,-45.5,117,1.5962518453598022,0.3596735257153405
206,4,-44.0,107,0.027076639235019684,0.3578751580867638
207,4,-40.5,109,0.8139492273330688,0.35608578229633
208,4,-38.0,104,0.8291034698486328,0.3543053533848483
209,4,-40.0,104,0.8107638955116272,0.35253382661792404
210,4,-40.5,107,0.03382538631558418,0.3507711574848344
211,4,-36.5,105,1.5827836990356445,0.34901730169741024
212,4,-40.0,110,2.330606698989868,0.3472722151889232
213,4,-46.5,104,0.051668405532836914,0.3455358541129786
214,4,-45.0,104,0.022023867815732956,0.3438081748424137
215,4,-40.5,109,0.7953990697860718,0.3420891339682016
216,4,-52.5,104,0.014289511367678642,0.3403786882983606
217,4,-43.0,108,0.7963165044784546,0.3386767948568688
218,4,-39.0,107,1.5774900913238525,0.33698341088258443
219,4,-38.0,107,0.6504247188568115,0.3352984938281715
220,4,-49.0,107,0.02217220328748226,0.33362200135903064
221,4,-38.5,112,0.9712472558021545,0.33195389135223546
222,4,-39.5,104,0.020375216379761696,0.3302941218954743
223,4,-45.0,110,1.030487060546875,0.32864265128599696
224,4,-37.5,105,0.007609090767800808,0.326999438029567
225,4,-41.0,108,0.01643766462802887,0.3253644408394192
226,4,-39.0,106,0.04125440493226051,0.3237376186352221
227,4,-41.5,105,0.01245235837996006,0.322118930542046
228,4,-33.0,128,0.790833592414856,0.32050833588933575
229,4,-40.0,105,0.7911554574966431,0.31890579420988907
230,4,-38.0,108,0.018564462661743164,0.3173112652388396
231,4,486.5,439,0.7925290465354919,0.3157247089126454
232,4,20.0,107,2.382164478302002,0.3141460853680822
233,4,-43.0,105,1.5838735103607178,0.3125753549412418
234,4,-42.5,108,0.8146341443061829,0.31101247816653554
235,4,-44.0,108,0.8172127604484558,0.30945741577570285
236,4,-42.0,112,0.02005218155682087,0.3079101286968243
237,4,472.5,428,0.01700202189385891,0.3063705780533402
238,4,23.0,109,0.7990368604660034,0.30483872516307353
239,4,-25.5,111,0.027325257658958435,0.3033145315372582
240,4,24.0,112,0.015612336806952953,0.3017979588795719
241,4,664.0,552,0.22972331941127777,0.30028896908517405
242,4,20.0,115,1.0491516590118408,0.2987875242397482
243,4,-42.5,111,0.040680497884750366,0.29729358661854943
244,4,-38.0,105,1.5854238271713257,0.29580711868545667
245,4,-39.0,119,0.8127436637878418,0.2943280830920294
246,4,505.5,464,0.014026110991835594,0.29285644267656924
247,4,-18.5,114,0.031788550317287445,0.2913921604631864
248,4,-41.0,111,0.8066127300262451,0.28993519966087045
249,4,-43.5,112,0.022054973989725113,0.2884855236625661
250,4,475.0,428,0.7940411567687988,0.28704309604425327
251,4,-38.5,110,0.8268457651138306,0.285607880564032
252,4,-36.0,105,0.814113974571228,0.28417984116121187
253,4,-47.0,114,0.8019666075706482,0.2827589419554058
254,4,-47.5,104,1.6260254383087158,0.28134514724562876
255,4,-29.5,110,0.041190870106220245,0.2799384215094006
256,4,-35.0,109,0.8206011652946472,0.27853872940185365
257,4,-45.5,108,0.7955353260040283,0.27714603575484437
258,4,-40.0,110,0.02837463468313217,0.2757603055760701
259,4,-25.5,109,0.8139674663543701,0.2743815040481898
260,4,-39.0,117,0.8037267327308655,0.2730095965279488
261,4,-37.5,104,3.1078975200653076,0.27164454854530906
262,4,-41.5,104,0.8105713129043579,0.2702863258025825
263,4,-44.5,105,0.04899025708436966,0.2689348941735696
264,4,-36.5,106,0.012379379943013191,0.26759021970270175
265,4,-44.0,106,0.030975187197327614,0.2662522686041882
266,4,-37.0,104,0.024157460778951645,0.2649210072611673
267,4,-47.5,105,0.8134772181510925,0.26359640222486147
268,4,-41.5,108,2.380199432373047,0.26227842021373715
269,4,-38.0,102,0.023372678086161613,0.2609670281126685
270,4,-39.0,107,0.8090453743934631,0.25966219297210513
271,4,-41.5,110,0.8209038972854614,0.2583638820072446
272,4,-38.5,107,0.7448182106018066,0.2570720625972084
273,4,-37.5,106,0.01740768924355507,0.25578670228422234
274,4,-33.5,104,0.7880828380584717,0.25450776877280124
275,4,440.5,430,0.7897067070007324,0.2532352299289372
276,4,429.5,413,0.0072015682235360146,0.2519690537792925
277,4,108.5,240,0.038068778812885284,0.2507092085103961
278,4,-35.0,108,0.8108256459236145,0.2494556624678441
279,4,-36.5,105,0.8445528745651245,0.24820838415550486
280,4,-40.5,110,0.0351763553917408,0.24696734223472733
281,4,-42.5,107,0.02534123882651329,0.2457325055235537
282,4,163.0,183,1.5685606002807617,0.24450384299593592
283,4,-40.5,104,2.365461587905884,0.24328132378095624
284,4,98.5,237,0.8030437231063843,0.24206491716205145
285,4,-99.0,110,0.813125491142273,0.2408545925762412
286,4,-30.5,111,0.014202991500496864,0.23965031961336
287,4,-36.5,108,0.027086196467280388,0.2384520680152932
288,4,-41.5,108,0.048171527683734894,0.23725980767521673
289,4,-38.5,106,0.03425675630569458,0.23607350863684065
290,4,-39.5,106,0.019085684791207314,0.23489314109365644
291,4,-21.0,112,1.60371732711792,0.23371867538818816
292,4,-25.5,108,0.697396993637085,0.23255008201124722
293,4,490.0,434,0.03163551539182663,0.231387331601191
294,4,342.5,308,0.015403777360916138,0.23023039494318503
295,4,-38.5,111,0.8102516531944275,0.2290792429684691
296,4,441.0,425,0.015014729462563992,0.22793384675362674
297,4,437.5,424,0.04194190725684166,0.22679417751985861
298,4,23.5,113,1.5818800926208496,0.22566020663225933
299,4,82.0,214,0.018503066152334213,0.22453190559909803
300,4,22.0,107,0.013538693077862263,0.22340924607110255
301,4,-45.0,109,0.8091802000999451,0.22229219984074702
302,4,-40.0,110,0.8078059554100037,0.2211807388415433
303,4,-40.0,106,0.8023630380630493,0.22007483514733558
304,4,-34.5,104,0.8000234365463257,0.2189744609715989
305,4,-34.0,106,0.7892840504646301,0.2178795886667409
306,4,-35.5,104,0.801093339920044,0.2167901907234072
307,4,120.0,259,0.02470819093286991,0.21570623976979014
308,4,17.5,117,0.01810941845178604,0.21462770857094118
309,4,-32.5,104,0.06131492182612419,0.21355457002808648
310,4,436.0,426,1.641217827796936,0.21248679717794605
311,4,16.0,109,0.027972344309091568,0.21142436319205632
312,4,-39.0,108,0.0931578278541565,0.21036724137609603
313,4,-35.0,108,0.10549716651439667,0.20931540516921554
314,4,-39.5,108,1.5961259603500366,0.20826882814336947
315,4,-45.5,107,1.5246690511703491,0.20722748400265262
316,4,-40.0,106,0.02176177129149437,0.20619134658263935
317,4,-39.0,108,0.050520338118076324,0.20516038984972615
318,4,-41.5,111,0.8033517599105835,0.2041345879004775
319,4,-36.5,104,0.03525194153189659,0.2031139149609751
320,4,583.0,447,0.7887859344482422,0.20209834538617025
321,4,22.0,107,1.5918705463409424,0.2010878536592394
322,4,-38.0,108,0.018636731430888176,0.2000824143909432
323,4,-39.0,106,0.023419039323925972,0.19908200231898848
324,4,-34.0,104,0.02766762301325798,0.19808659230739353
325,4,325.5,298,0.006461962591856718,0.19709615934585656
326,4,17.5,111,0.027453865855932236,0.19611067854912728
327,4,-44.0,114,2.346388578414917,0.19513012515638165
328,4,-38.0,106,0.02388729155063629,0.19415447453059972
329,4,-41.0,104,1.5994563102722168,0.19318370215794672
330,4,-33.5,106,0.7404388189315796,0.192217783647157
331,4,570.0,447,2.2360222339630127,0.1912566947289212
332,4,29.0,120,0.8014856576919556,0.1903004112552766
333,4,-38.5,104,0.8133970499038696,0.18934890919900021
334,4,-41.0,102,0.8100254535675049,0.18840216465300522
335,4,-45.5,111,0.03939027711749077,0.18746015382974018
336,4,-37.5,107,0.7911104559898376,0.1865228530605915
337,4,-39.0,108,0.026895418763160706,0.18559023879528855
338,4,-41.0,105,0.02159433811903,0.1846622876013121
339,4,-40.0,106,0.8084476590156555,0.18373897616330553
340,4,-41.0,104,0.013941352255642414,0.182820281282489
341,4,-36.5,104,1.6248326301574707,0.18190617987607657
342,4,-39.0,105,0.8106668591499329,0.18099664897669618
343,4,-38.5,105,0.008070447482168674,0.1800916657318127
344,4,-38.5,105,0.029492879286408424,0.17919120740315364
345,4,-35.5,104,0.8250035047531128,0.17829525136613786
346,4,-41.5,104,0.021393030881881714,0.17740377510930716
347,4,461.5,429,1.5963966846466064,0.17651675623376062
348,4,23.0,119,2.3631696701049805,0.1756341724525918
349,4,-49.0,112,2.3730146884918213,0.17475600159032884
350,4,331.0,301,0.7923725843429565,0.17388222158237718
351,4,20.0,123,0.0115679781883955,0.1730128104744653
352,4,-40.0,105,0.012948613613843918,0.17214774642209296
353,4,-41.5,104,1.5859602689743042,0.1712870076899825
354,4,-36.5,104,0.7961879968643188,0.17043057265153258
355,4,110.0,238,0.8076046705245972,0.16957841978827493
356,4,-42.0,108,0.9362920522689819,0.16873052768933355
357,4,-39.0,106,0.02306639589369297,0.1678868750508869
358,4,68.5,214,0.020755205303430557,0.16704744067563246
359,4,108.0,234,0.8091987371444702,0.1662122034722543
360,4,101.0,247,0.025659380480647087,0.16538114245489302
361,4,-32.5,112,0.018249398097395897,0.16455423674261854
362,4,-40.5,106,0.7997457385063171,0.16373146555890544
363,4,316.5,292,0.01708368770778179,0.16291280823111093
364,4,22.5,113,0.8149755001068115,0.16209824418995536
365,4,-34.5,104,0.024574244394898415,0.16128775296900558
366,4,-36.0,104,0.020770573988556862,0.16048131420416054
367,4,478.0,408,1.5739521980285645,0.15967890763313974
368,4,-37.5,105,0.01006568968296051,0.15888051309497406
369,4,-35.5,104,0.7997231483459473,0.1580861105294992
370,4,-38.5,112,0.8260279297828674,0.1572956799768517
371,4,-32.5,119,0.7970477938652039,0.15650920157696743
372,4,-23.0,107,0.007326436694711447,0.1557266555690826
373,4,24.0,105,1.5950440168380737,0.1549480222912372
374,4,-16.5,115,0.03181087225675583,0.15417328217978102
375,4,18.5,107,0.017962317913770676,0.1534024157688821
376,4,-29.0,107,0.8069314956665039,0.1526354036900377
377,4,-35.0,110,0.02225523255765438,0.1518722266715875
378,4,-34.5,106,0.01749821938574314,0.15111286553822956
379,4,-35.5,105,0.8044721484184265,0.15035730121053842
380,4,-43.0,108,0.8012696504592896,0.14960551470448571
381,4,331.5,311,0.032431427389383316,0.14885748713096328
382,4,116.5,221,1.572966456413269,0.14811319969530845
383,4,146.5,213,1.5806801319122314,0.1473726336968319
384,4,-38.5,108,0.014238335192203522,0.14663577052834775
385,4,-16.5,111,0.8092820048332214,0.14590259167570602
386,4,20.5,105,1.478281021118164,0.1451730787173275
387,4,-39.0,108,0.7886960506439209,0.14444721332374086
388,4,-37.5,102,0.011043520644307137,0.14372497725712216
389,4,-39.5,104,0.020347699522972107,0.14300635237083656
390,4,-39.5,108,0.02193913795053959,0.14229132060898236
391,4,-33.0,110,2.349552869796753,0.14157986400593744
392,4,-87.5,104,0.7971088290214539,0.14087196468590776
393,4,-35.0,104,1.5779086351394653,0.14016760486247823
394,4,-35.5,102,0.8547636866569519,0.13946676683816583
395,4,63.5,213,0.8014709949493408,0.138769433003975
396,4,427.0,429,2.186486005783081,0.13807558583895513
397,4,-37.5,110,0.5591168999671936,0.13738520790976036
398,4,-36.5,108,0.7916361689567566,0.13669828187021155
399,4,465.0,320,0.8445780277252197,0.13601479046086049
400,4,457.0,339,0.7945834994316101,0.1353347165085562
401,4,21.5,115,1.5833545923233032,0.1346580429260134
402,4,-39.0,106,2.24314022064209,0.13398475271138335
403,4,112.5,248,0.8154166340827942,0.13331482894782642
404,4,-46.0,112,0.02561621554195881,0.13264825480308728
405,4,-35.5,104,2.334838390350342,0.13198501352907185
406,4,-46.5,116,0.5612313747406006,0.1313250884614265
407,4,99.5,239,1.566563367843628,0.13066846301911936
408,4,20.0,107,0.034354403614997864,0.13001512070402377
409,4,-37.0,105,1.6001259088516235,0.12936504510050365
410,4,-39.5,104,0.8101431131362915,0.12871821987500112
411,4,529.0,413,0.022170932963490486,0.12807462877562611
412,4,-36.0,107,0.035915374755859375,0.12743425563174798
413,4,455.0,316,0.01113196276128292,0.12679708435358925
414,4,17.0,111,0.034625183790922165,0.1261630989318213
415,4,-41.5,104,0.7963138222694397,0.1255322834371622
416,4,-36.5,104,0.021250005811452866,0.12490462201997637
417,4,453.0,326,0.8226767778396606,0.1242800989098765
418,4,591.0,433,0.8219142556190491,0.12365869841532712
419,4,453.5,315,0.7285492420196533,0.12304040492325048
420,4,437.5,311,0.11232616752386093,0.12242520289863423
421,4,-38.5,105,1.4069299697875977,0.12181307688414106
422,4,-24.0,109,2.3715717792510986,0.12120401149972035
423,4,-27.0,110,0.035908043384552,0.12059799144222175
424,4,109.0,238,1.5637805461883545,0.11999500148501063
425,4,-40.5,108,0.7052932977676392,0.11939502647758558
426,4,-42.0,107,1.493836522102356,0.11879805134519765
427,4,-39.5,108,0.8243303298950195,0.11820406108847166
428,4,-35.0,104,0.7886279225349426,0.1176130407830293
429,4,653.0,444,1.6235793828964233,0.11702497557911415
430,4,21.0,105,0.024856364354491234,0.11643985070121858
431,4,-33.5,104,0.018473396077752113,0.11585765144771248
432,4,-40.0,104,1.6059592962265015,0.11527836319047392
433,4,-36.0,104,1.6015417575836182,0.11470197137452155
434,4,-39.5,108,0.7897428870201111,0.11412846151764894
435,4,-36.5,105,2.3984854221343994,0.1135578192100607
436,4,-44.0,112,1.6008955240249634,0.11299003011401039
437,4,-39.5,119,0.8604048490524292,0.11242507996344034
438,4,-37.5,106,0.8010426759719849,0.11186295456362313
439,4,-39.5,104,0.8264415264129639,0.11130363979080501
440,4,-37.0,105,0.03437252715229988,0.11074712159185099
441,4,-43.0,108,1.5753898620605469,0.11019338598389174
442,4,-39.5,102,1.5926907062530518,0.10964241905397228
443,4,-36.0,123,1.572733759880066,0.10909420695870241
444,4,-37.0,102,0.015774499624967575,0.1085487359239089
445,4,-41.5,110,0.0710938423871994,0.10800599224428936
446,4,355.5,399,0.06828980892896652,0.10746596228306791
447,4,490.5,409,1.582634687423706,0.10692863247165257
448,4,-32.5,108,0.26410916447639465,0.1063939893092943
449,4,-20.0,113,0.8058182597160339,0.10586201936274783
450,4,225.5,228,0.8106276988983154,0.10533270926593409
451,4,-38.0,103,0.019588930532336235,0.10480604571960442
452,4,-40.0,112,0.015773119404911995,0.1042820154910064
453,4,476.0,399,0.8004305958747864,0.10376060541355137
454,4,449.5,290,3.1283957958221436,0.1032418023864836
455,4,440.5,298,0.06293348222970963,0.10272559337455119
456,4,90.5,248,0.8100648522377014,0.10221196540767843
457,4,-38.5,108,0.02242274209856987,0.10170090558064004
458,4,357.0,294,0.03674937039613724,0.10119240105273684
459,4,-33.0,117,0.06721925735473633,0.10068643904747315
460,4,-33.5,104,0.7878147959709167,0.10018300685223579
461,4,-36.5,109,0.016082294285297394,0.0996820918179746
462,4,-39.5,104,1.578115701675415,0.09918368135888474
463,4,-37.0,104,0.02085636369884014,0.09868776295209031
464,4,-38.5,104,2.3555405139923096,0.09819432413732986
465,4,-37.0,105,0.8357401490211487,0.09770335251664321
466,4,90.5,212,0.7950711250305176,0.09721483575406
467,4,73.5,226,0.01903590001165867,0.09672876157528969
468,4,24.5,114,1.6128963232040405,0.09624511776741324
469,4,112.0,233,0.7860717177391052,0.09576389217857617
470,4,-39.5,105,0.011121581308543682,0.09528507271768329
471,4,447.0,288,0.046580635011196136,0.09480864735409487
472,4,65.0,212,0.7592369914054871,0.0943346041173244
473,4,24.5,105,0.7994769215583801,0.09386293109673778
474,4,-39.0,110,1.5714322328567505,0.09339361644125409
475,4,-37.0,106,0.7941765189170837,0.09292664835904782
476,4,336.0,310,0.02813681773841381,0.09246201511725258
477,4,-21.5,108,1.5918433666229248,0.09199970504166631
478,4,463.0,287,1.5615200996398926,0.09153970651645797
479,4,-37.5,107,0.8135265707969666,0.09108200798387568
480,4,340.5,297,0.8134106993675232,0.0906265979439563
481,4,20.5,111,0.012994477525353432,0.09017346495423652
482,4,-45.5,117,2.35445499420166,0.08972259762946533
483,4,347.5,422,0.016862794756889343,0.089273984641318
484,4,19.0,109,0.03443870693445206,0.0888276147181114
485,4,-38.0,108,1.5696837902069092,0.08838347664452084
486,4,-40.5,108,1.5853921175003052,0.08794155926129824
487,4,342.5,310,0.031717557460069656,0.08750185146499175
488,4,130.0,220,0.033202242106199265,0.08706434220766679
489,4,107.5,236,1.595567226409912,0.08662902049662846
