episode,level,reward,steps,loss,epsilon
486,5,-12.5,127,1.7019585371017456,0.08794155926129824
487,5,119.0,232,0.030167851597070694,0.08750185146499175
488,5,-6.0,129,0.2421882599592209,0.08706434220766679
489,5,-8.5,126,0.8154924511909485,0.08662902049662846
490,5,-19.0,118,0.7620236277580261,0.08619587539414532
491,5,-9.5,121,0.8385692238807678,0.08576489601717459
492,5,-14.0,118,0.749472975730896,0.08533607153708872
493,5,-10.5,118,1.61016845703125,0.08490939117940327
494,5,-13.5,117,0.8294873833656311,0.08448484422350626
495,5,105.5,334,1.593488097190857,0.08406242000238873
496,5,-17.0,118,2.4244611263275146,0.08364210790237678
497,5,-8.0,118,0.01373604591935873,0.0832238973628649
498,5,173.0,249,1.5818079710006714,0.08280777787605056
499,5,151.5,182,0.020183611661195755,0.08239373898667031
500,5,-15.0,116,0.024526774883270264,0.08198177029173696
501,5,-14.5,115,0.8090682625770569,0.08157186144027828
502,5,-4.0,119,0.011755498126149178,0.0811640021330769
503,5,55.5,186,0.8144566416740417,0.08075818212241151
504,5,366.5,416,0.11862177401781082,0.08035439121179945
505,5,18.5,125,0.008107312023639679,0.07995261925574046
506,5,217.5,250,0.806879997253418,0.07955285615946175
507,5,125.0,223,0.04376170411705971,0.07915509187866444
508,5,-8.0,119,0.008779271505773067,0.07875931641927113
509,5,-12.5,118,0.02258860506117344,0.07836551983717477
510,5,-7.0,116,0.042438291013240814,0.07797369223798889
511,5,-6.5,118,0.03230028972029686,0.07758382377679894
512,5,-14.0,118,0.07665841281414032,0.07719590465791494
513,5,-18.0,116,1.6583709716796875,0.07680992513462537
514,5,-17.5,123,3.15421986579895,0.07642587550895225
515,5,-8.0,124,0.7968196272850037,0.07604374613140748
516,5,-14.0,121,0.03982143476605415,0.07566352740075044
517,5,99.5,181,0.8521468639373779,0.07528520976374668
518,5,-14.0,121,0.02717689983546734,0.07490878371492794
519,5,-13.5,115,0.8153025507926941,0.0745342397963533
520,5,-12.0,131,0.09860469400882721,0.07416156859737154
521,5,-12.0,119,0.8153950572013855,0.07379076075438468
522,5,-3.0,124,2.376495361328125,0.07342180695061275
523,5,-8.0,117,0.8294474482536316,0.07305469791585968
524,5,-7.5,117,1.5931954383850098,0.07268942442628039
525,5,-13.0,115,0.013103767298161983,0.07232597730414898
526,5,-9.5,118,0.8322026133537292,0.07196434741762824
527,5,-14.0,123,0.8288827538490295,0.0716045256805401
528,5,-10.0,118,1.6939749717712402,0.0712465030521374
529,5,-16.0,122,0.8246826529502869,0.0708902705368767
530,5,-12.5,118,0.034775834530591965,0.07053581918419231
531,5,139.5,180,0.8096609711647034,0.07018314008827135
532,5,-8.0,149,1.5926936864852905,0.06983222438783
533,5,29.0,131,0.01146666519343853,0.06948306326589085
534,5,179.0,256,1.590053915977478,0.0691356479495614
535,5,-7.5,117,2.3616583347320557,0.06878996970981359
536,5,-4.0,121,0.4562574625015259,0.06844601986126451
537,5,7.0,128,0.8013076782226562,0.06810378976195819
538,5,101.5,174,1.6006735563278198,0.0677632708131484
539,5,-8.5,117,0.7978194952011108,0.06742445445908266
540,5,-15.5,117,0.42966505885124207,0.06708733218678724
541,5,142.5,169,2.3583779335021973,0.0667518955258533
542,5,-7.5,119,0.8072863221168518,0.06641813604822402
543,5,-9.0,120,0.7828335165977478,0.0660860453679829
544,5,-11.5,118,1.5840696096420288,0.06575561514114299
545,5,7.0,122,0.7914498448371887,0.06542683706543727
546,5,133.5,167,0.8073269128799438,0.06509970288011008
547,5,-9.0,126,0.843508780002594,0.06477420436570952
548,5,16.0,131,0.7925258278846741,0.06445033334388098
549,5,-7.0,116,0.010390836745500565,0.06412808167716157
550,5,-8.5,117,0.810217559337616,0.06380744126877576
551,5,-1.0,123,1.574198603630066,0.06348840406243188
552,5,-9.0,118,0.029474182054400444,0.06317096204211972
553,5,-14.0,115,0.01100963819772005,0.06285510723190912
554,5,-9.5,119,0.03250061348080635,0.06254083169574957
555,5,-3.0,128,0.024732042104005814,0.062228127537270826
556,5,-8.0,128,0.8123993873596191,0.06191698689958447
557,5,162.0,246,1.5820358991622925,0.061607401965086545
558,5,-10.0,119,0.7878916263580322,0.06129936495526111
559,5,-4.0,124,1.5800455808639526,0.0609928681304848
560,5,97.0,174,0.013060525991022587,0.060687903789832374
561,5,-9.0,127,0.8057776689529419,0.06038446427088321
562,5,-15.5,119,0.01904631406068802,0.06008254194952879
563,5,99.0,175,0.838894784450531,0.05978212923978115
564,5,-12.0,115,0.029510634019970894,0.05948321859358224
565,5,-11.5,115,2.362017869949341,0.05918580250061433
566,5,-12.5,117,1.6007581949234009,0.058889873488111255
567,5,-11.5,118,0.7907576560974121,0.058595424120670696
568,5,-10.5,120,0.7954198122024536,0.05830244700006734
569,5,1.5,121,0.8907194137573242,0.058010934765067
570,5,16.5,127,0.04723994806408882,0.05772088009124167
571,5,-5.5,117,0.8030945658683777,0.05743227569078546
572,5,10.5,124,0.7939781546592712,0.05714511431233153
573,5,44.0,126,0.8292727470397949,0.05685938874076987
574,5,-11.0,123,0.8448061943054199,0.056575091797066025
575,5,-15.5,126,2.3418831825256348,0.056292216338080694
576,5,-13.0,120,0.8091995120048523,0.05601075525639029
577,5,-9.0,130,0.029110664501786232,0.05573070148010834
578,5,100.0,174,0.17323705554008484,0.0554520479727078
579,5,-8.0,121,0.011231905780732632,0.05517478773284426
580,5,-12.0,115,0.7385018467903137,0.05489891379418004
581,5,-7.5,117,0.8115138411521912,0.05462441922520914
582,5,-4.0,123,0.020650174468755722,0.0543512971290831
583,5,11.5,124,1.9369868040084839,0.05407954064343768
584,5,-11.5,122,0.7984071969985962,0.05380914294022049
585,5,142.0,169,1.646825909614563,0.05354009722551939
586,5,98.0,176,0.8508604168891907,0.05327239673939179
587,5,-7.5,127,0.030494138598442078,0.053006034755694834
588,5,-9.5,120,2.3648877143859863,0.052741004581916356
589,5,103.0,178,0.028965240344405174,0.052477299559006776
590,5,-4.0,119,0.034575603902339935,0.052214913061211746
591,5,101.5,176,1.5740107297897339,0.05195383849590569
592,5,-9.5,120,0.03472782298922539,0.05169406930342616
593,5,-7.5,121,1.5400643348693848,0.05143559895690903
594,5,-11.5,123,1.6036605834960938,0.051178420962124486
595,5,-8.0,118,0.025122426450252533,0.05092252885731386
596,5,145.5,187,1.5838885307312012,0.05066791621302729
597,5,-2.0,124,1.5813663005828857,0.05041457663196215
598,5,-9.5,122,1.5772337913513184,0.050162503748802344
599,5,105.5,186,0.7683674693107605,0.049911691230058335
600,5,101.5,174,2.4056215286254883,0.04966213277390804
601,5,-12.5,117,0.029946334660053253,0.0494138221100385
602,5,-13.5,121,0.03527659922838211,0.04916675299948831
603,5,-7.5,122,0.793431282043457,0.04892091923449087
604,5,14.5,136,0.7961642146110535,0.04867631463831842
605,5,23.5,131,0.010290814563632011,0.048432933065126825
606,5,145.5,168,0.8027543425559998,0.048190768399801194
607,5,-7.5,121,0.02900025248527527,0.04794981455780219
608,5,-13.0,115,0.015466571785509586,0.04771006548501318
609,5,-12.5,122,0.817633867263794,0.047471515157588115
610,5,-13.0,116,0.015578735619783401,0.047234157581800176
611,5,-14.0,115,0.03622439131140709,0.046997986793891174
612,5,-5.0,145,1.5809773206710815,0.04676299685992172
613,5,24.0,130,0.02298043668270111,0.04652918187562211
614,5,7.5,120,0.013677544891834259,0.046296535966244
615,5,3.5,119,0.7847527861595154,0.046065053286412784
616,5,96.0,175,0.03799281269311905,0.04583472801998072
617,5,5.5,120,0.024767005816102028,0.045605554379880814
618,5,28.0,142,2.413447141647339,0.04537752660798141
619,5,92.5,173,0.8006707429885864,0.0451506389749415
620,5,-9.0,119,0.8412235379219055,0.044924885780066794
621,5,13.0,123,1.5934326648712158,0.04470026135116646
622,5,93.0,171,0.729032039642334,0.04447676004441063
623,5,58.5,191,0.7990071773529053,0.04425437624418858
624,5,-7.5,117,0.031087519600987434,0.04403310436296763
625,5,27.5,131,1.5812944173812866,0.043812938841152796
626,5,93.0,168,0.8176324367523193,0.04359387414694703
627,5,-10.0,120,0.015585389919579029,0.043375904776212296
628,5,-9.5,120,1.586869716644287,0.043159025252331236
629,5,-8.0,121,0.8173819780349731,0.04294323012606958
630,5,91.0,170,0.029349779710173607,0.04272851397543923
631,5,147.0,175,0.7184429168701172,0.04251487140556204
632,5,19.5,136,2.2730140686035156,0.04230229704853423
633,5,-9.5,132,1.6024590730667114,0.04209078556329156
634,5,-5.5,128,0.8029276728630066,0.0418803316354751
635,5,61.5,204,0.04793180152773857,0.041670929977297724
636,5,175.0,245,0.8238867521286011,0.04146257532741124
637,5,114.5,198,1.5988593101501465,0.04125526245077418
638,5,-12.5,118,1.622741937637329,0.04104898613852031
639,5,-16.5,131,1.6218585968017578,0.04084374120782771
640,5,-16.0,124,2.349302291870117,0.04063952250178857
641,5,106.0,249,0.7883857488632202,0.04043632488927963
642,5,-6.5,119,0.819834291934967,0.04023414326483323
643,5,-12.5,121,0.0243025254458189,0.040032972548509065
644,5,-11.5,128,1.5805846452713013,0.03983280768576652
645,5,12.0,133,0.8662973046302795,0.03963364364733769
646,5,-3.5,125,1.622961163520813,0.039435475429100995
647,5,-7.0,122,0.8142017126083374,0.03923829805195549
648,5,-12.0,119,1.574400544166565,0.03904210656169572
649,5,10.5,121,0.7945162057876587,0.03884689602888724
650,5,-1.5,119,2.3535428047180176,0.0386526615487428
651,5,-11.5,115,1.5858851671218872,0.03845939824099909
652,5,-12.5,118,0.0215699914842844,0.03826710124979409
653,5,-13.0,115,1.5884774923324585,0.038075765743545126
654,5,104.0,192,0.8691239356994629,0.0378853869148274
655,5,135.0,167,0.09050485491752625,0.03769595998025326
656,5,103.5,177,0.7958670258522034,0.03750748018035199
657,5,17.0,129,0.009782074950635433,0.037319942779450235
658,5,99.0,180,0.011341956444084644,0.037133343065552986
659,5,-15.5,121,0.011113347485661507,0.03694767635022522
660,5,96.5,176,2.3394367694854736,0.036762937968474095
661,5,139.5,177,0.004923101980239153,0.03657912327863173
662,5,0.0,121,0.9049742221832275,0.036396227662238566
663,5,-12.5,119,0.8038766980171204,0.03621424652392737
664,5,95.0,177,0.8190615773200989,0.036033175291307735
665,5,13.5,121,0.800365686416626,0.03585300941485119
666,5,-15.5,119,0.011898931115865707,0.035673744367776934
667,5,-14.0,115,0.014405349269509315,0.03549537564593805
668,5,3.5,129,1.583559274673462,0.035317898767708356
669,5,8.5,128,0.8254904747009277,0.03514130927386981
670,5,-11.5,120,2.376952648162842,0.03496560272750046
671,5,-5.0,123,0.7908552885055542,0.03479077471386296
672,5,95.0,179,0.0069424547255039215,0.03461682084029365
673,5,-17.5,130,0.8087486624717712,0.034443736736092176
674,5,-16.0,122,0.802467942237854,0.034271518052411715
675,5,-3.0,127,0.7946904897689819,0.034100160462149656
676,5,-13.5,121,0.8060049414634705,0.03392965965983891
677,5,97.5,169,0.01671421155333519,0.033760011361539714
678,5,-11.5,120,0.03291142359375954,0.03359121130473201
679,5,-11.5,117,1.5639314651489258,0.033423255248208356
680,5,-8.0,118,1.602289080619812,0.03325613897196732
681,5,-14.0,120,0.033365871757268906,0.03308985827710748
682,5,102.5,184,0.014053805731236935,0.032924408985721944
683,5,106.0,176,0.851082444190979,0.03275978694079333
684,5,-9.5,120,0.8048990964889526,0.032595988006089364
685,5,-3.5,120,0.8652095794677734,0.032433008066058915
686,5,-6.5,121,0.038613609969615936,0.03227084302572862
687,5,-7.5,118,0.8022185564041138,0.032109488810599975
688,5,-11.0,118,0.05848187953233719,0.031948941366546975
689,5,206.5,243,0.02504771389067173,0.03178919665971424
690,5,-5.0,130,0.7963806390762329,0.03163025067641567
691,5,3.0,117,1.5190997123718262,0.03147209942303359
692,5,9.0,121,0.02651737444102764,0.03131473892591842
693,5,91.5,171,0.02171146124601364,0.031158165231288826
694,5,17.0,132,0.018013939261436462,0.03100237440513238
695,5,136.0,169,0.8070763945579529,0.030847362533106718
696,5,296.0,365,1.5831719636917114,0.030693125720441184
697,5,98.0,177,1.6005499362945557,0.030539660091838977
698,5,56.5,187,1.6020587682724,0.03038696179137978
699,5,98.5,188,0.03330343961715698,0.030235026982422884
700,5,-7.0,119,0.4245467483997345,0.030083851847510768
701,5,98.0,176,1.5441324710845947,0.029933432588273214
702,5,36.5,143,0.0281258262693882,0.029783765425331846
703,5,189.5,253,1.5343385934829712,0.029634846598205186
704,5,-13.5,117,0.03881393373012543,0.02948667236521416
705,5,-8.0,117,2.4262959957122803,0.029339239003388088
706,5,39.0,257,0.023211069405078888,0.029192542808371146
707,5,-6.0,119,0.02457806095480919,0.02904658009432929
708,5,81.5,217,0.028344495221972466,0.028901347193857643
709,5,-9.5,121,0.7653753757476807,0.028756840457888354
710,5,100.5,176,0.058361269533634186,0.02861305625559891
711,5,-6.0,119,2.4085817337036133,0.028469990974320916
712,5,-9.5,120,1.586381435394287,0.02832764101944931
713,5,-16.5,124,1.532122015953064,0.028186002814352063
714,5,-17.0,119,0.011081828735768795,0.0280450728002803
715,5,-6.0,121,1.3119627237319946,0.0279048474362789
716,5,102.0,176,0.0307011716067791,0.027765323199097504
717,5,104.0,176,0.09490570425987244,0.027626496583102015
718,5,-6.5,121,0.030456477776169777,0.027488364100186506
719,5,24.5,132,0.7970031499862671,0.027350922279685573
720,5,98.5,173,0.016505137085914612,0.027214167668287145
721,5,-11.5,117,1.5900611877441406,0.02707809682994571
722,5,-12.5,117,1.5782264471054077,0.02694270634579598
723,5,106.0,204,1.5288193225860596,0.026807992814067
724,5,102.5,176,0.03794082999229431,0.026673952849996664
725,5,-5.0,119,0.9144794344902039,0.02654058308574668
726,5,-12.5,118,0.010832296684384346,0.026407880170317945
727,5,98.5,174,1.6469066143035889,0.026275840769466357
728,5,-11.5,117,0.051126789301633835,0.026144461565619025
729,5,-12.5,126,0.7934116721153259,0.02601373925779093
730,5,-11.5,118,0.8347246050834656,0.025883670561501974
731,5,12.5,122,0.7940645217895508,0.025754252208694463
732,5,16.5,132,0.8037329316139221,0.02562548094765099
733,5,-14.5,118,0.011387791484594345,0.025497353542912736
734,5,-13.5,124,0.8389536142349243,0.02536986677519817
735,5,96.5,174,0.01621047407388687,0.02524301744132218
736,5,11.5,126,0.8057711720466614,0.025116802354115567
737,5,99.0,176,1.5951136350631714,0.024991218342344988
738,5,105.5,191,0.7951939702033997,0.024866262250633264
739,5,94.5,187,0.7773637175559998,0.024741930939380097
740,5,19.0,137,0.03200796619057655,0.024618221284683196
741,5,-9.0,121,1.5778944492340088,0.02449513017825978
742,5,-15.0,120,0.8129329085350037,0.02437265452736848
743,5,97.5,193,0.017510801553726196,0.024250791254731636
744,5,96.0,174,0.7950930595397949,0.024129537298457977
745,5,100.0,176,0.02111847884953022,0.024008889611965685
746,5,-12.5,120,0.0230170339345932,0.023888845163905856
747,5,12.0,132,0.02088429406285286,0.023769400938086327
748,5,140.0,169,0.7972159385681152,0.023650553933395897
749,5,101.0,178,0.019078020006418228,0.023532301163728918
750,5,100.5,178,0.029291585087776184,0.023414639657910272
751,5,-10.5,117,0.042866602540016174,0.023297566459620722
752,5,33.0,149,1.5870269536972046,0.023181078627322618
753,5,101.0,190,2.2328546047210693,0.023065173234186005
754,5,9.0,121,2.3927886486053467,0.022949847368015076
755,5,270.0,301,0.028386613354086876,0.022835098131175
756,5,149.0,250,0.3966157138347626,0.022720922640519125
757,5,100.5,176,1.5948659181594849,0.02260731802731653
758,5,103.5,183,1.5566842555999756,0.022494281437179946
759,5,13.5,126,3.1226353645324707,0.022381810029994047
760,5,101.5,175,0.010235593654215336,0.022269900979844076
761,5,101.5,178,0.7980988621711731,0.022158551474944856
762,5,137.0,169,0.018870748579502106,0.022047758717570132
763,5,-5.5,119,0.8243857026100159,0.021937519923982282
764,5,8.5,129,0.8065699934959412,0.021827832324362372
765,5,96.5,173,2.381575345993042,0.02171869316274056
766,5,137.0,179,0.06202382594347,0.021610099696926857
767,5,98.5,179,1.5867787599563599,0.021502049198442223
768,5,-9.5,119,0.801332950592041,0.021394538952450012
769,5,99.0,174,0.7893147468566895,0.02128756625768776
770,5,159.5,244,0.005195034667849541,0.021181128426399323
771,5,90.5,174,0.8286333680152893,0.021075222784267326
772,5,-11.0,115,0.7902181148529053,0.020969846670345987
773,5,-7.5,117,1.6442241668701172,0.020864997436994256
774,5,-10.5,118,0.8019990921020508,0.020760672449809284
775,5,-7.0,116,3.0879740715026855,0.020656869087560238
776,5,97.0,175,0.797855019569397,0.020553584742122436
777,5,96.0,174,0.04454081133008003,0.020450816818411825
778,5,100.0,174,0.009906203486025333,0.020348562734319765
779,5,-9.5,120,0.8285162448883057,0.020246819920648168
780,5,97.5,177,1.5665898323059082,0.020145585821044927
781,5,105.0,176,0.006415993440896273,0.020044857891939702
782,5,-1.0,123,0.7993433475494385,0.019944633602480003
783,5,96.0,174,0.011992784217000008,0.019844910434467605
784,5,-10.0,117,0.04610976576805115,0.019745685882295267
785,5,-13.0,128,0.04897258058190346,0.01964695745288379
786,5,-7.0,118,2.0002195835113525,0.01954872266561937
787,5,97.5,184,0.025137167423963547,0.019450979052291272
788,5,100.0,174,0.011801556684076786,0.019353724157029815
789,5,-10.0,117,1.578713297843933,0.019256955536244666
790,5,114.0,253,0.8003745675086975,0.019160670758563442
791,5,207.0,297,0.8212866187095642,0.019064867404770626
792,5,27.0,142,0.8272686004638672,0.018969543067746772
793,5,-8.0,122,0.8113511204719543,0.018874695352408037
794,5,104.5,182,0.821000874042511,0.018780321875645996
795,5,55.5,206,0.0907292366027832,0.018686420266267767
796,5,102.0,187,0.8296840786933899,0.018592988164936427
797,5,165.5,252,0.020284781232476234,0.018500023224111744
798,5,-8.0,119,0.798078715801239,0.018407523107991184
799,5,104.5,182,1.5867804288864136,0.01831548549245123
800,5,100.5,174,0.7957715392112732,0.018223908064988973
801,5,21.0,136,0.8620539903640747,0.018132788524664028
802,5,91.0,174,0.03668004274368286,0.018042124582040707
803,5,-1.0,118,0.8450822234153748,0.017951913959130504
804,5,19.5,125,1.5815949440002441,0.01786215438933485
805,5,100.5,175,1.5239651203155518,0.017772843617388175
806,5,101.5,177,0.8919418454170227,0.017683979399301233
807,5,100.5,174,0.015247874893248081,0.017595559502304726
808,5,99.5,176,0.032001178711652756,0.0175075817047932
809,5,103.5,176,0.013974133878946304,0.017420043796269234
810,5,0.0,124,0.7965030670166016,0.017332943577287888
811,5,106.5,206,1.5836166143417358,0.01724627885940145
812,5,92.5,169,0.01182972826063633,0.017160047465104442
813,5,97.0,185,1.5640567541122437,0.01707424722777892
814,5,-1.0,124,0.04816194251179695,0.016988875991640028
815,5,141.5,241,0.009217120707035065,0.016903931611681827
816,5,-8.5,119,0.8798600435256958,0.01681941195362342
817,5,-10.0,119,1.590622901916504,0.016735314893855303
818,5,-11.5,115,0.7997649908065796,0.016651638319386028
819,5,98.0,178,1.5842736959457397,0.0165683801277891
820,5,99.0,177,0.020863668993115425,0.016485538227150154
821,5,98.5,186,0.8051341772079468,0.0164031105360144
822,5,152.5,238,0.016594335436820984,0.01632109498333433
823,5,104.5,176,0.7918160557746887,0.016239489508417658
824,5,139.0,177,0.8213529586791992,0.01615829206087557
825,5,99.0,194,0.8060177564620972,0.01607750060057119
826,5,144.0,189,0.8013721704483032,0.015997113097568336
827,5,-2.0,125,0.018748972564935684,0.015917127532080494
828,5,97.0,177,0.04076419398188591,0.01583754189442009
829,5,-13.0,117,0.7454408407211304,0.01575835418494799
830,5,93.5,178,0.7979804873466492,0.01567956241402325
831,5,106.0,176,0.03196491301059723,0.015601164601953134
832,5,139.5,179,1.5413705110549927,0.015523158778943369
833,5,98.5,176,0.791789174079895,0.015445542985048652
834,5,101.0,194,0.10951615124940872,0.015368315270123408
835,5,101.5,174,0.024846473708748817,0.01529147369377279
836,5,-12.5,117,0.03696064651012421,0.015215016325303928
837,5,100.0,190,0.037976305931806564,0.015138941243677408
838,5,94.0,174,2.397188425064087,0.01506324653745902
839,5,-12.5,125,0.014481310732662678,0.014987930304771725
840,5,102.5,174,0.8062830567359924,0.014912990653247866
841,5,100.0,176,1.570117712020874,0.014838425699981627
842,5,-8.0,119,1.586651086807251,0.01476423357148172
843,5,88.0,211,1.6117279529571533,0.014690412403624311
844,5,97.0,197,1.5714871883392334,0.01461696034160619
845,5,101.5,178,1.1947630643844604,0.014543875539898159
846,5,139.5,181,2.357172727584839,0.014471156162198668
847,5,98.5,189,0.8162728548049927,0.014398800381387675
848,5,95.0,176,0.8316614627838135,0.014326806379480736
849,5,103.5,176,0.8269862532615662,0.014255172347583332
850,5,101.5,182,0.031243380159139633,0.014183896485845416
851,5,103.5,180,0.012290679849684238,0.014112977003416188
852,5,106.0,176,0.031200086697936058,0.014042412118399107
853,5,148.5,181,0.7900393009185791,0.013972200057807112
854,5,136.5,179,0.04653516039252281,0.013902339057518077
855,5,152.0,181,0.7974876165390015,0.013832827362230486
856,5,-10.5,119,1.598259687423706,0.013763663225419333
857,5,102.5,179,0.04261736944317818,0.013694844909292236
858,5,97.0,174,0.03311162814497948,0.013626370684745774
859,5,-10.5,117,0.019089890643954277,0.013558238831322046
860,5,100.0,184,0.014388786628842354,0.013490447637165436
861,5,99.5,174,0.8431019186973572,0.013422995398979608
862,5,36.0,157,2.3889527320861816,0.01335588042198471
863,5,-13.0,116,0.8081552386283875,0.013289101019874787
864,5,100.0,186,1.1922223567962646,0.013222655514775413
865,5,-10.0,117,0.8065765500068665,0.013156542237201536
866,5,108.5,187,1.5802230834960938,0.013090759526015528
867,5,95.5,176,2.324721336364746,0.01302530572838545
868,5,97.0,178,0.076805979013443,0.012960179199743523
869,5,96.5,176,0.8041037321090698,0.012895378303744804
870,5,-12.0,117,0.8061370253562927,0.01283090141222608
871,5,-13.5,119,1.5927727222442627,0.012766746905164949
872,5,97.0,181,0.019127652049064636,0.012702913170639124
873,5,-10.0,117,0.020794855430722237,0.012639398604785928
874,5,101.5,192,0.05662974715232849,0.012576201611761997
875,5,207.0,297,0.8184713125228882,0.012513320603703188
876,5,99.0,174,0.01099422387778759,0.012450754000684672
877,5,98.5,174,0.024801451712846756,0.012388500230681249
878,5,8.5,130,1.583554744720459,0.012326557729527843
879,5,-13.0,119,2.3705179691314697,0.012264924940880204
880,5,-9.5,115,0.014356416650116444,0.012203600316175803
881,5,96.0,174,1.5855677127838135,0.012142582314594924
882,5,101.0,174,0.80624920129776,0.01208186940302195
883,5,9.5,129,3.08626651763916,0.01202146005600684
884,5,121.5,183,0.023849111050367355,0.011961352755726806
885,5,137.5,181,0.01897233910858631,0.01190154599194817
886,5,100.5,181,0.00994580052793026,0.01184203826198843
887,5,103.0,179,0.02753719873726368,0.011782828070678488
888,5,96.0,174,0.8043082356452942,0.011723913930325095
889,5,44.5,164,1.5823416709899902,0.01166529436067347
890,5,141.0,171,1.5886249542236328,0.011606967888870102
891,5,43.5,153,0.02332727052271366,0.01154893304942575
892,5,101.0,180,0.9490883946418762,0.011491188384178622
893,5,100.0,176,0.023967154324054718,0.011433732442257729
894,5,103.0,180,0.017555510625243187,0.01137656378004644
895,5,143.0,181,0.09191275388002396,0.011319680961146208
896,5,103.0,178,0.8096243143081665,0.011263082556340478
897,5,98.0,174,1.586200475692749,0.011206767143558775
898,5,102.0,175,0.08302336186170578,0.011150733307840981
899,5,46.5,255,0.8068132400512695,0.011094979641301777
900,5,98.5,178,0.0588458813726902,0.011039504743095268
901,5,111.5,200,2.3929312229156494,0.01098430721937979
902,5,-14.5,119,1.7203950881958008,0.010929385683282892
903,5,100.0,178,1.5893741846084595,0.010874738754866477
904,5,118.0,252,0.01931794546544552,0.010820365061092144
905,5,100.5,175,0.025913042947649956,0.010766263235786683
906,5,-10.0,118,0.8006418347358704,0.01071243191960775
907,5,39.0,148,0.8052083253860474,0.010658869760009713
908,5,44.5,124,0.8137967586517334,0.010605575411209664
909,5,98.5,176,0.012129873037338257,0.010552547534153616
910,5,43.0,149,0.008600017055869102,0.010499784796482848
911,5,7.0,123,0.021422231569886208,0.010447285872500434
912,5,46.5,124,0.799683690071106,0.01039504944313793
913,5,100.5,204,0.028107838705182076,0.010343074195922241
914,5,103.5,176,0.8085192441940308,0.01029135882494263
915,5,-7.5,119,1.1600351333618164,0.010239902030817916
916,5,102.0,176,1.5652964115142822,0.010188702520663827
917,5,-1.0,120,1.577347993850708,0.010137759008060509
918,5,112.0,195,1.5841073989868164,0.010087070213020206
919,5,270.5,287,0.8004805445671082,0.010036634861955105
920,5,96.5,176,0.7917495369911194,0.01
921,5,101.0,174,0.03484088554978371,0.01
922,5,-7.5,117,0.399970680475235,0.01
923,5,46.0,157,1.5898070335388184,0.01
924,5,103.0,175,1.5701338052749634,0.01
925,5,106.0,190,0.020382404327392578,0.01
926,5,99.5,174,0.011496642604470253,0.01
927,5,102.5,176,0.7965741753578186,0.01
928,5,98.5,174,0.8079702854156494,0.01
929,5,96.5,195,0.03427500277757645,0.01
930,5,15.5,130,0.8034432530403137,0.01
931,5,179.5,226,0.020909858867526054,0.01
932,5,78.0,237,0.804515540599823,0.01
933,5,101.5,178,0.02710670791566372,0.01
934,5,78.5,258,0.013140103779733181,0.01
935,5,101.5,177,0.05447310581803322,0.01
936,5,102.5,176,1.5813424587249756,0.01
937,5,99.0,174,1.582095742225647,0.01
938,5,103.0,175,0.028797456994652748,0.01
939,5,-5.0,118,0.023072633892297745,0.01
940,5,27.0,133,0.036234863102436066,0.01
941,5,95.5,186,0.0032376074232161045,0.01
942,5,17.5,128,0.7984118461608887,0.01
943,5,101.0,191,1.1848698854446411,0.01
944,5,120.0,181,0.02140209637582302,0.01
945,5,101.0,173,0.7957569360733032,0.01
946,5,103.0,177,0.8020317554473877,0.01
947,5,99.0,182,1.5963319540023804,0.01
948,5,125.5,252,0.05139864608645439,0.01
949,5,70.0,220,1.5814071893692017,0.01
950,5,5.0,125,0.8375184535980225,0.01
951,5,49.5,172,0.7891331911087036,0.01
952,5,169.0,246,2.360941171646118,0.01
953,5,139.5,198,0.7963213324546814,0.01
954,5,-11.0,119,1.5548540353775024,0.01
955,5,97.0,176,0.02409973368048668,0.01
956,5,94.5,174,0.8068085312843323,0.01
957,5,144.5,169,2.362509250640869,0.01
958,5,36.0,152,2.3420004844665527,0.01
959,5,99.5,174,0.8256426453590393,0.01
960,5,161.5,268,2.3723809719085693,0.01
961,5,97.5,174,1.5690689086914062,0.01
962,5,94.5,174,0.8124646544456482,0.01
963,5,-12.0,117,0.024078376591205597,0.01
964,5,-9.5,123,1.1784396171569824,0.01
965,5,97.5,189,2.3783693313598633,0.01
966,5,102.0,268,1.184098243713379,0.01
967,5,94.0,174,1.5879828929901123,0.01
968,5,102.5,177,0.4125734865665436,0.01
969,5,101.0,180,0.0166939627379179,0.01
970,5,98.5,188,0.8011035323143005,0.01
971,5,94.5,174,1.5678389072418213,0.01
972,5,98.5,187,0.11752253770828247,0.01
973,5,98.0,174,0.8004031777381897,0.01
974,5,6.5,119,0.00892446655780077,0.01
975,5,57.0,176,0.7867496609687805,0.01
976,5,-7.5,119,0.8343569040298462,0.01
977,5,94.0,174,1.5811647176742554,0.01
978,5,44.0,167,0.013704081065952778,0.01
979,5,92.5,190,0.020873745903372765,0.01
980,5,-13.5,119,0.04774056375026703,0.01
981,5,105.0,176,1.568483591079712,0.01
982,5,100.5,174,0.8024868369102478,0.01
983,5,100.0,180,0.7990553975105286,0.01
984,5,101.0,174,1.589376449584961,0.01
985,5,43.0,157,0.03298918902873993,0.01
986,5,51.0,160,2.359645366668701,0.01
987,5,102.5,176,2.356808662414551,0.01
988,5,100.0,174,0.018630603328347206,0.01
989,5,98.5,193,0.8084462881088257,0.01
990,5,52.0,162,0.020387187600135803,0.01
991,5,99.0,188,0.7944364547729492,0.01
992,5,42.0,157,0.017297940328717232,0.01
